order_id,product_category,price,customer_rating,shipping_status,order_date
1514,Beauty,13.46,4.0,Delivered,2026-05-26
1515,Clothing,41.43,,Delivered,2026-05-18
1516,Clothing,16.02,,Delivered,2026-05-16
1517,Electronics,794.6,1.0,Delivered,2026-03-23
1518,Beauty,180.63,4.0,Delivered,2026-05-20
1519,Beauty,56.26,4.0,Delivered,2026-04-17
1520,Clothing,140.15,,Cancelled,2026-03-02
1521,Electronics,119.31,,Pending,2026-05-23
1522,Electronics,1124.6,,Delivered,2026-03-20
1523,Beauty,76.81,,Pending,2026-04-28
1524,Beauty,29.27,3.0,Delivered,2026-04-15
1525,Beauty,102.32,5.0,Delivered,2026-03-03
1526,Electronics,345.29,3.0,Delivered,2026-04-24
1527,Electronics,377.6,,Delivered,2026-03-12
1528,Clothing,56.48,5.0,Pending,2026-04-09
1529,Clothing,123.41,1.0,Delivered,2026-05-05
1530,Beauty,112.44,5.0,Delivered,2026-06-08
1531,Beauty,69.15,4.0,Cancelled,2026-05-17
1532,Beauty,125.96,5.0,Delivered,2026-03-16
1533,Beauty,146.07,3.0,Delivered,2026-05-22
1534,Electronics,363.52,1.0,Delivered,2026-04-03
1535,Home,218.5,5.0,Pending,2026-04-13
1536,Beauty,33.16,5.0,Pending,2026-06-18
1537,Beauty,44.42,5.0,Delivered,2026-03-06
1538,Clothing,106.95,2.0,Delivered,2026-05-16
1539,Electronics,258.65,,Delivered,2026-05-03
1540,Clothing,85.9,5.0,Pending,2026-06-08
1541,Beauty,144.72,4.0,Delivered,2026-03-22
1542,Home,71.3,5.0,Delivered,2026-03-18
1543,Clothing,91.59,5.0,Cancelled,2026-03-12
1544,Home,143.15,4.0,Delivered,2026-04-21
1545,Home,482.2,1.0,Delivered,2026-06-02
1546,Electronics,606.08,,Delivered,2026-04-20
1547,Clothing,123.81,1.0,Cancelled,2026-06-12
1548,Home,284.11,3.0,Delivered,2026-05-10
1549,Electronics,99.92,3.0,Delivered,2026-06-04
1550,Home,323.91,1.0,Delivered,2026-04-17
1551,Electronics,1144.11,,Delivered,2026-03-19
1552,Beauty,124.31,2.0,Delivered,2026-03-06
1553,Electronics,992.07,5.0,Delivered,2026-05-23
1554,Electronics,1066.84,5.0,Cancelled,2026-03-27
1555,Beauty,53.34,1.0,Delivered,2026-04-22
1556,Electronics,293.85,5.0,Delivered,2026-06-15
1557,Clothing,97.48,4.0,Delivered,2026-06-09
1558,Clothing,70.49,3.0,Delivered,2026-04-17
1559,Home,423.13,1.0,Cancelled,2026-03-07
1560,Home,452.01,4.0,Delivered,2026-04-28
1561,Home,189.64,,Delivered,2026-05-08
1562,Clothing,46.98,,Delivered,2026-03-11
1563,Clothing,120.37,1.0,Delivered,2026-03-15
1564,Clothing,52.1,1.0,Delivered,2026-05-03
1565,Electronics,996.01,3.0,Delivered,2026-03-03
1566,Electronics,537.3,3.0,Pending,2026-05-08
1567,Electronics,817.68,2.0,Cancelled,2026-03-23
1568,Electronics,159.87,3.0,Delivered,2026-04-22
1569,Beauty,128.53,5.0,Cancelled,2026-04-06
1570,Clothing,75.99,5.0,Delivered,2026-03-09
1571,Electronics,724.6,3.0,Delivered,2026-03-15
1572,Home,100.65,,Delivered,2026-03-03
1573,Electronics,897.4,3.0,Delivered,2026-06-01
1574,Home,434.14,4.0,Delivered,2026-05-09
1575,Beauty,51.18,2.0,Delivered,2026-03-17
1576,Beauty,28.19,4.0,Delivered,2026-03-26
1577,Clothing,18.19,,Delivered,2026-03-21
1578,Beauty,131.97,4.0,Delivered,2026-05-11
1579,Electronics,748.16,3.0,Pending,2026-03-21
1580,Clothing,88.8,4.0,Delivered,2026-03-11
1581,Electronics,316.74,2.0,Delivered,2026-04-07
1582,Beauty,84.27,5.0,Delivered,2026-05-11
1583,Electronics,733.65,4.0,Delivered,2026-06-14
1584,Clothing,82.06,3.0,Pending,2026-05-27
1585,Home,494.14,4.0,Delivered,2026-04-04
1586,Clothing,33.42,4.0,Delivered,2026-03-14
1587,Clothing,108.84,1.0,Pending,2026-03-14
1588,Clothing,69.58,4.0,Delivered,2026-03-10
1589,Clothing,72.81,2.0,Delivered,2026-03-12
1590,Clothing,111.88,5.0,Delivered,2026-04-07
1591,Clothing,108.48,5.0,Cancelled,2026-06-16
1592,Home,495.8,5.0,Delivered,2026-06-18
1593,Clothing,32.33,,Delivered,2026-04-03
1594,Clothing,29.05,4.0,Delivered,2026-04-10
1595,Beauty,147.62,2.0,Delivered,2026-03-10
1596,Electronics,715.14,5.0,Delivered,2026-03-17
1597,Home,151.6,3.0,Delivered,2026-03-17
1598,Clothing,25.72,4.0,Delivered,2026-05-06
1599,Clothing,26.56,3.0,Cancelled,2026-05-01
1600,Clothing,135.72,2.0,Pending,2026-06-03
1601,Clothing,40.9,,Delivered,2026-06-23
1602,Clothing,58.66,,Pending,2026-03-01
1603,Clothing,45.6,5.0,Delivered,2026-03-12
1604,Clothing,62.92,3.0,Delivered,2026-06-11
1605,Clothing,24.37,1.0,Delivered,2026-03-04
1606,Electronics,646.92,4.0,Pending,2026-04-11
1607,Clothing,24.13,1.0,Pending,2026-03-13
1608,Electronics,970.41,3.0,Delivered,2026-06-06
1609,Electronics,318.77,5.0,Cancelled,2026-06-14
1610,Home,279.21,1.0,Delivered,2026-05-24
1611,Clothing,133.81,5.0,Pending,2026-05-25
1612,Home,332.42,1.0,Cancelled,2026-03-04
1613,Home,275.82,2.0,Delivered,2026-05-21
1614,Clothing,58.79,5.0,Pending,2026-05-08
1615,Beauty,73.27,,Delivered,2026-03-19
1616,Beauty,137.2,2.0,Delivered,2026-03-02
1617,Clothing,149.21,3.0,Delivered,2026-03-12
1618,Clothing,104.35,3.0,Delivered,2026-05-20
1619,Beauty,115.98,5.0,Cancelled,2026-05-13
1620,Home,370.71,3.0,Delivered,2026-06-06
1621,Clothing,77.8,5.0,Delivered,2026-03-06
1622,Clothing,23.12,5.0,Pending,2026-03-08
1623,Electronics,696.64,3.0,Cancelled,2026-04-20
1624,Electronics,1151.27,5.0,Delivered,2026-03-11
1625,Home,104.15,3.0,Cancelled,2026-05-02
1626,Electronics,843.51,5.0,Delivered,2026-04-26
1627,Electronics,281.07,,Pending,2026-03-12
1628,Home,277.2,4.0,Delivered,2026-05-12
1629,Clothing,28.05,4.0,Delivered,2026-03-02
1630,Clothing,75.8,3.0,Delivered,2026-03-08
1631,Home,382.96,4.0,Delivered,2026-03-11
1632,Beauty,76.04,,Delivered,2026-04-22
1633,Electronics,814.65,1.0,Delivered,2026-06-08
1634,Electronics,964.77,2.0,Delivered,2026-03-10
1635,Clothing,140.17,5.0,Cancelled,2026-05-24
1636,Electronics,319.84,4.0,Delivered,2026-05-23
1637,Electronics,509.21,5.0,Delivered,2026-06-20
1638,Clothing,35.58,5.0,Delivered,2026-03-08
1639,Clothing,148.99,5.0,Delivered,2026-04-05
1640,Electronics,1116.05,5.0,Pending,2026-06-01
1641,Clothing,87.89,3.0,Pending,2026-06-14
1642,Clothing,128.67,2.0,Delivered,2026-05-15
1643,Clothing,85.33,5.0,Delivered,2026-03-14
1644,Clothing,99.18,4.0,Pending,2026-06-20
1645,Clothing,27.03,1.0,Delivered,2026-04-23
1646,Beauty,153.5,3.0,Pending,2026-06-22
1647,Electronics,196.87,,Delivered,2026-05-24
1648,Home,416.51,4.0,Pending,2026-05-25
1649,Home,395.37,3.0,Delivered,2026-03-21
1650,Electronics,865.06,4.0,Delivered,2026-06-16
1651,Clothing,19.88,2.0,Cancelled,2026-04-19
1652,Electronics,398.6,,Delivered,2026-06-02
1653,Electronics,352.58,3.0,Delivered,2026-04-08
1654,Home,192.87,1.0,Delivered,2026-03-20
1655,Electronics,150.79,5.0,Delivered,2026-05-27
1656,Clothing,141.49,,Delivered,2026-05-26
1657,Clothing,89.76,5.0,Delivered,2026-03-07
1658,Electronics,401.35,5.0,Delivered,2026-03-09
1659,Home,210.55,,Delivered,2026-03-01
1660,Electronics,564.28,4.0,Pending,2026-03-26
1661,Electronics,740.68,4.0,Delivered,2026-04-07
1662,Beauty,107.98,5.0,Delivered,2026-04-07
1663,Home,461.31,2.0,Delivered,2026-04-30
1664,Clothing,82.09,,Delivered,2026-04-13
1665,Clothing,148.94,4.0,Delivered,2026-05-25
1666,Clothing,129.94,3.0,Delivered,2026-04-13
1667,Clothing,43.15,2.0,Delivered,2026-05-13
1668,Clothing,140.63,4.0,Delivered,2026-05-01
1669,Clothing,30.71,5.0,Delivered,2026-03-06
1670,Clothing,125.36,3.0,Delivered,2026-03-17
1671,Clothing,66.38,,Delivered,2026-04-20
1672,Beauty,176.82,3.0,Delivered,2026-06-22
1673,Clothing,132.19,5.0,Delivered,2026-04-07
1674,Electronics,976.81,2.0,Delivered,2026-03-24
1675,Electronics,958.54,5.0,Pending,2026-04-20
1676,Beauty,67.89,3.0,Delivered,2026-03-10
1677,Clothing,25.92,,Delivered,2026-05-11
1678,Electronics,513.43,,Delivered,2026-03-21
1679,Beauty,42.97,2.0,Delivered,2026-05-09
1680,Beauty,142.04,4.0,Delivered,2026-05-24
1681,Beauty,75.76,3.0,Delivered,2026-04-26
1682,Clothing,146.71,5.0,Pending,2026-04-08
1683,Clothing,101.53,,Delivered,2026-05-27
1684,Home,414.79,,Cancelled,2026-04-02
1685,Beauty,35.18,3.0,Delivered,2026-04-28
1686,Electronics,1041.32,1.0,Delivered,2026-03-18
1687,Electronics,1111.17,,Delivered,2026-04-25
1688,Clothing,80.75,,Delivered,2026-05-31
1689,Home,311.0,4.0,Delivered,2026-04-26
1690,Clothing,118.25,3.0,Delivered,2026-06-24
1691,Clothing,38.6,4.0,Delivered,2026-06-04
1692,Electronics,627.95,4.0,Cancelled,2026-05-15
1693,Electronics,508.46,,Pending,2026-04-17
1694,Clothing,34.76,4.0,Delivered,2026-04-11
1695,Clothing,64.62,5.0,Delivered,2026-03-27
1696,Home,52.72,4.0,Delivered,2026-05-13
1697,Clothing,18.48,,Delivered,2026-06-18
1698,Electronics,205.44,3.0,Delivered,2026-04-21
1699,Clothing,145.02,,Delivered,2026-04-11
1700,Electronics,681.96,5.0,Delivered,2026-04-01
1701,Electronics,1160.7,4.0,Delivered,2026-06-14
1702,Clothing,73.39,,Cancelled,2026-03-26
1703,Clothing,57.1,2.0,Delivered,2026-03-25
1704,Clothing,83.33,,Cancelled,2026-05-14
1705,Clothing,74.33,5.0,Delivered,2026-03-23
1706,Beauty,30.08,5.0,Delivered,2026-06-06
1707,Clothing,101.51,,Delivered,2026-04-26
1708,Beauty,51.05,3.0,Delivered,2026-04-21
1709,Clothing,98.64,,Delivered,2026-06-12
1710,Home,332.1,3.0,Delivered,2026-05-26
1711,Home,92.97,,Delivered,2026-06-01
1712,Electronics,120.55,4.0,Delivered,2026-03-31
1713,Electronics,947.88,3.0,Delivered,2026-05-03
1714,Electronics,578.77,3.0,Delivered,2026-05-10
1715,Clothing,22.85,1.0,Delivered,2026-06-12
1716,Beauty,199.02,3.0,Delivered,2026-04-02
1717,Beauty,20.98,,Delivered,2026-05-24
1718,Beauty,142.06,5.0,Delivered,2026-03-02
1719,Clothing,147.8,5.0,Cancelled,2026-03-18
1720,Home,134.81,1.0,Delivered,2026-04-16
1721,Beauty,37.03,5.0,Pending,2026-04-02
1722,Clothing,31.39,,Delivered,2026-06-09
1723,Clothing,55.94,,Delivered,2026-06-06
1724,Home,68.5,4.0,Delivered,2026-05-23
1725,Electronics,845.99,3.0,Delivered,2026-04-04
1726,Beauty,21.84,3.0,Delivered,2026-04-20
1727,Clothing,83.77,1.0,Pending,2026-06-22
1728,Home,498.41,2.0,Delivered,2026-03-18
1729,Clothing,124.89,2.0,Delivered,2026-06-18
1730,Clothing,98.05,4.0,Delivered,2026-05-27
1731,Clothing,56.34,5.0,Cancelled,2026-05-11
1732,Beauty,128.54,4.0,Delivered,2026-03-30
1733,Home,272.98,1.0,Delivered,2026-04-13
1734,Electronics,540.0,5.0,Delivered,2026-04-22
1735,Electronics,200.32,5.0,Pending,2026-03-10
1736,Beauty,178.45,,Cancelled,2026-05-26
1737,Electronics,567.25,5.0,Delivered,2026-04-21
1738,Beauty,46.98,,Pending,2026-04-18
1739,Electronics,472.92,5.0,Pending,2026-03-11
1740,Electronics,526.25,1.0,Delivered,2026-05-05
1741,Electronics,1001.67,,Delivered,2026-04-27
1742,Clothing,114.04,,Delivered,2026-05-29
1743,Home,389.27,,Cancelled,2026-04-05
1744,Electronics,62.69,2.0,Delivered,2026-04-02
1745,Clothing,71.18,4.0,Pending,2026-04-16
1746,Beauty,101.46,5.0,Delivered,2026-03-13
1747,Electronics,72.07,4.0,Pending,2026-04-09
1748,Electronics,348.79,2.0,Delivered,2026-05-28
1749,Beauty,154.46,5.0,Delivered,2026-05-07
1750,Home,85.81,4.0,Pending,2026-04-11
1751,Clothing,87.27,3.0,Pending,2026-03-19
1752,Beauty,50.89,4.0,Pending,2026-05-21
1753,Home,25.82,3.0,Delivered,2026-06-09
1754,Clothing,47.56,3.0,Delivered,2026-06-02
1755,Clothing,146.74,5.0,Delivered,2026-03-19
1756,Home,404.74,3.0,Delivered,2026-04-27
1757,Home,480.6,4.0,Delivered,2026-03-23
1758,Electronics,611.03,5.0,Delivered,2026-04-23
1759,Beauty,30.85,5.0,Delivered,2026-05-19
1760,Home,283.02,1.0,Cancelled,2026-05-04
1761,Clothing,76.34,2.0,Delivered,2026-03-12
1762,Clothing,128.99,1.0,Delivered,2026-03-24
1763,Clothing,28.24,4.0,Delivered,2026-04-03
1764,Home,254.36,3.0,Delivered,2026-04-22
1765,Clothing,35.26,,Delivered,2026-03-08
1766,Electronics,423.38,5.0,Cancelled,2026-03-18
1767,Home,373.93,4.0,Pending,2026-04-26
1768,Beauty,100.44,2.0,Cancelled,2026-06-20
1769,Clothing,65.74,4.0,Cancelled,2026-03-05
1770,Beauty,84.95,4.0,Delivered,2026-03-26
1771,Clothing,77.03,1.0,Delivered,2026-03-30
1772,Beauty,159.15,3.0,Delivered,2026-04-23
1773,Clothing,135.43,5.0,Delivered,2026-03-13
1774,Electronics,1148.63,,Delivered,2026-05-22
1775,Home,397.71,,Delivered,2026-03-29
1776,Clothing,57.58,3.0,Delivered,2026-03-03
1777,Clothing,107.9,1.0,Delivered,2026-05-29
1778,Home,230.05,2.0,Delivered,2026-06-12
1779,Home,142.24,3.0,Delivered,2026-04-27
1780,Home,423.62,2.0,Delivered,2026-05-15
1781,Home,38.44,1.0,Delivered,2026-03-02
1782,Electronics,1087.03,5.0,Delivered,2026-05-14
1783,Clothing,77.3,5.0,Pending,2026-06-16
1784,Clothing,101.02,5.0,Delivered,2026-03-28
1785,Clothing,104.01,5.0,Delivered,2026-05-21
1786,Beauty,180.07,2.0,Pending,2026-05-16
1787,Electronics,782.17,5.0,Delivered,2026-06-09
1788,Electronics,756.02,2.0,Delivered,2026-05-25
1789,Electronics,126.65,5.0,Delivered,2026-05-15
1790,Beauty,108.5,5.0,Delivered,2026-03-02
1791,Clothing,35.27,,Pending,2026-06-09
1792,Electronics,898.05,5.0,Pending,2026-03-07
1793,Electronics,639.06,,Delivered,2026-03-26
1794,Home,346.51,3.0,Delivered,2026-05-29
1795,Clothing,20.63,3.0,Delivered,2026-05-27
1796,Beauty,26.11,4.0,Delivered,2026-05-15
1797,Beauty,146.1,1.0,Delivered,2026-03-16
1798,Electronics,132.9,4.0,Delivered,2026-03-23
1799,Home,54.2,5.0,Delivered,2026-04-09
1800,Beauty,12.3,2.0,Delivered,2026-04-29
1801,Home,479.12,5.0,Delivered,2026-05-12
1802,Clothing,114.56,5.0,Delivered,2026-04-01
1803,Electronics,456.24,5.0,Delivered,2026-03-15
1804,Home,162.34,,Pending,2026-06-09
1805,Electronics,452.16,,Delivered,2026-03-13
1806,Home,391.83,5.0,Delivered,2026-03-05
1807,Beauty,135.66,5.0,Cancelled,2026-05-14
1808,Beauty,45.19,2.0,Delivered,2026-05-13
1809,Electronics,250.23,4.0,Delivered,2026-04-21
1810,Clothing,28.28,,Delivered,2026-05-16
1811,Beauty,135.46,2.0,Delivered,2026-04-10
1812,Beauty,155.23,4.0,Delivered,2026-04-22
1813,Clothing,50.78,4.0,Delivered,2026-06-18
1814,Beauty,13.98,2.0,Delivered,2026-04-19
1815,Beauty,25.61,4.0,Cancelled,2026-03-15
1816,Electronics,1163.04,5.0,Delivered,2026-06-14
1817,Electronics,389.76,4.0,Delivered,2026-03-07
1818,Electronics,934.61,1.0,Pending,2026-04-09
1819,Clothing,99.33,1.0,Delivered,2026-03-28
1820,Clothing,66.56,3.0,Cancelled,2026-04-01
1821,Beauty,49.08,5.0,Delivered,2026-06-07
1822,Clothing,31.39,2.0,Pending,2026-03-15
1823,Clothing,98.03,,Delivered,2026-06-20
1824,Electronics,940.83,,Pending,2026-06-08
1825,Electronics,790.49,,Cancelled,2026-05-24
1826,Beauty,110.76,5.0,Delivered,2026-05-09
1827,Clothing,20.66,5.0,Delivered,2026-05-04
1828,Clothing,145.75,,Delivered,2026-03-04
1829,Home,403.38,3.0,Delivered,2026-03-11
1830,Electronics,386.75,1.0,Delivered,2026-06-16
1831,Clothing,147.3,4.0,Delivered,2026-03-26
1832,Electronics,742.16,4.0,Delivered,2026-04-30
1833,Clothing,93.63,2.0,Delivered,2026-04-06
1834,Clothing,115.99,3.0,Delivered,2026-03-23
1835,Electronics,983.54,3.0,Delivered,2026-06-01
1836,Electronics,804.95,,Delivered,2026-05-24
1837,Beauty,34.34,5.0,Delivered,2026-06-20
1838,Electronics,439.01,1.0,Delivered,2026-06-17
1839,Electronics,1117.3,5.0,Delivered,2026-06-17
1840,Home,127.82,3.0,Delivered,2026-06-21
1841,Clothing,65.24,3.0,Delivered,2026-05-30
1842,Home,227.4,,Delivered,2026-06-11
1843,Clothing,74.32,5.0,Pending,2026-04-09
1844,Beauty,126.46,,Delivered,2026-05-16
1845,Clothing,142.32,4.0,Delivered,2026-03-23
1846,Electronics,326.8,3.0,Delivered,2026-03-16
1847,Clothing,31.4,5.0,Pending,2026-06-02
1848,Beauty,47.52,3.0,Cancelled,2026-04-30
1849,Electronics,1069.96,4.0,Delivered,2026-05-07
1850,Electronics,792.68,3.0,Delivered,2026-06-12
1851,Clothing,53.6,4.0,Cancelled,2026-05-19
1852,Home,411.65,2.0,Delivered,2026-03-31
1853,Clothing,131.28,2.0,Delivered,2026-04-22
1854,Beauty,170.84,5.0,Delivered,2026-06-14
1855,Clothing,139.06,,Delivered,2026-03-25
1856,Clothing,49.05,,Cancelled,2026-04-13
1857,Clothing,116.93,2.0,Cancelled,2026-03-12
1858,Electronics,579.62,1.0,Pending,2026-05-29
1859,Electronics,1018.3,1.0,Delivered,2026-06-09
1860,Clothing,113.35,2.0,Pending,2026-06-20
1861,Home,392.69,5.0,Delivered,2026-06-05
1862,Electronics,804.59,3.0,Delivered,2026-05-31
1863,Electronics,254.04,5.0,Cancelled,2026-03-09
1864,Electronics,676.78,,Delivered,2026-03-12
1865,Electronics,1182.37,3.0,Delivered,2026-05-08
1866,Electronics,1128.0,4.0,Delivered,2026-04-23
1867,Clothing,20.83,4.0,Pending,2026-06-24
1868,Clothing,37.25,5.0,Delivered,2026-04-23
1869,Beauty,35.03,,Delivered,2026-03-28
1870,Beauty,147.94,3.0,Delivered,2026-04-25
1871,Electronics,990.45,5.0,Pending,2026-06-07
1872,Clothing,43.82,5.0,Pending,2026-05-08
1873,Home,262.81,5.0,Delivered,2026-06-06
1874,Electronics,1016.81,3.0,Delivered,2026-06-18
1875,Clothing,113.93,,Delivered,2026-06-06
1876,Clothing,88.2,4.0,Cancelled,2026-05-16
1877,Home,303.37,4.0,Delivered,2026-06-11
1878,Home,264.01,,Cancelled,2026-06-14
1879,Clothing,55.17,4.0,Delivered,2026-06-17
1880,Clothing,91.28,2.0,Pending,2026-06-20
1881,Clothing,108.0,3.0,Pending,2026-04-27
1882,Home,439.19,5.0,Delivered,2026-05-17
1883,Clothing,100.9,2.0,Cancelled,2026-05-14
1884,Clothing,117.75,1.0,Delivered,2026-04-11
1885,Home,96.83,1.0,Delivered,2026-04-07
1886,Clothing,77.31,5.0,Delivered,2026-05-07
1887,Home,24.48,4.0,Pending,2026-04-22
1888,Clothing,48.3,3.0,Delivered,2026-04-02
1889,Clothing,113.07,5.0,Delivered,2026-05-10
1890,Clothing,148.89,5.0,Delivered,2026-04-25
1891,Home,67.61,3.0,Delivered,2026-06-13
1892,Beauty,86.28,,Delivered,2026-05-11
1893,Beauty,162.01,5.0,Delivered,2026-06-09
1894,Electronics,284.64,4.0,Pending,2026-04-20
1895,Home,286.44,2.0,Delivered,2026-05-13
1896,Clothing,113.96,5.0,Delivered,2026-04-12
1897,Clothing,98.16,4.0,Delivered,2026-03-15
1898,Beauty,45.72,3.0,Delivered,2026-04-07
1899,Clothing,62.98,,Pending,2026-03-15
1900,Clothing,120.81,1.0,Cancelled,2026-03-05
1901,Clothing,89.82,2.0,Delivered,2026-06-01
1902,Clothing,15.71,5.0,Pending,2026-05-22
1903,Clothing,117.73,1.0,Cancelled,2026-04-23
1904,Electronics,90.61,3.0,Pending,2026-04-20
1905,Electronics,907.59,4.0,Delivered,2026-03-10
1906,Beauty,48.47,1.0,Cancelled,2026-03-12
1907,Beauty,192.03,5.0,Delivered,2026-03-04
1908,Clothing,64.67,,Delivered,2026-06-03
1909,Clothing,59.14,3.0,Delivered,2026-03-18
1910,Electronics,221.22,3.0,Delivered,2026-05-19
1911,Electronics,401.44,2.0,Delivered,2026-06-12
1912,Clothing,133.35,1.0,Delivered,2026-04-05
1913,Home,498.24,5.0,Delivered,2026-03-25
1914,Electronics,473.56,,Pending,2026-05-26
1915,Electronics,565.9,2.0,Pending,2026-05-15
1916,Electronics,880.38,,Delivered,2026-06-06
1917,Clothing,134.64,5.0,Pending,2026-04-05
1918,Beauty,122.68,5.0,Pending,2026-06-09
1919,Home,207.93,3.0,Pending,2026-05-06
1920,Clothing,70.7,3.0,Delivered,2026-03-09
1921,Beauty,142.17,3.0,Delivered,2026-04-30
1922,Electronics,53.7,5.0,Cancelled,2026-04-22
1923,Beauty,127.72,5.0,Delivered,2026-03-18
1924,Home,190.64,2.0,Delivered,2026-04-12
1925,Electronics,963.33,3.0,Delivered,2026-04-04
1926,Clothing,27.55,5.0,Delivered,2026-05-02
1927,Clothing,94.41,5.0,Delivered,2026-06-06
1928,Electronics,603.12,5.0,Delivered,2026-06-13
1929,Home,328.32,5.0,Delivered,2026-05-17
1930,Clothing,23.76,3.0,Pending,2026-03-04
1931,Clothing,93.3,4.0,Pending,2026-06-01
1932,Beauty,116.68,4.0,Delivered,2026-04-10
1933,Beauty,116.53,1.0,Cancelled,2026-04-14
1934,Electronics,744.01,4.0,Delivered,2026-04-19
1935,Clothing,106.32,5.0,Delivered,2026-05-18
1936,Clothing,123.67,,Pending,2026-03-28
1937,Clothing,51.43,,Pending,2026-04-11
1938,Beauty,166.76,4.0,Cancelled,2026-05-19
1939,Clothing,82.26,5.0,Delivered,2026-05-15
1940,Electronics,138.62,1.0,Pending,2026-06-24
1941,Clothing,22.9,3.0,Delivered,2026-05-08
1942,Electronics,434.37,4.0,Pending,2026-06-06
1943,Home,396.75,,Pending,2026-06-14
1944,Beauty,144.46,5.0,Delivered,2026-03-01
1945,Clothing,121.46,5.0,Delivered,2026-04-08
1946,Clothing,84.83,2.0,Pending,2026-06-04
1947,Clothing,74.43,4.0,Delivered,2026-05-29
1948,Beauty,38.02,4.0,Delivered,2026-03-17
1949,Beauty,72.36,3.0,Pending,2026-06-20
1950,Electronics,549.12,5.0,Delivered,2026-05-30
1951,Home,62.53,5.0,Pending,2026-05-27
1952,Home,125.89,4.0,Delivered,2026-04-04
1953,Clothing,95.76,5.0,Delivered,2026-04-15
1954,Beauty,149.78,4.0,Pending,2026-04-11
1955,Electronics,1198.1,5.0,Delivered,2026-04-08
1956,Electronics,1123.08,4.0,Delivered,2026-05-29
1957,Electronics,788.95,5.0,Pending,2026-04-18
1958,Clothing,71.87,5.0,Delivered,2026-05-01
1959,Clothing,100.88,,Delivered,2026-04-07
1960,Home,397.11,5.0,Delivered,2026-03-23
1961,Clothing,30.98,2.0,Pending,2026-03-22
1962,Home,216.75,3.0,Pending,2026-03-04
1963,Clothing,128.37,,Pending,2026-04-18
1964,Electronics,491.41,5.0,Delivered,2026-04-28
1965,Clothing,92.2,5.0,Pending,2026-05-12
1966,Electronics,725.93,5.0,Delivered,2026-05-07
1967,Home,108.55,5.0,Delivered,2026-05-10
1968,Clothing,63.9,4.0,Delivered,2026-05-26
1969,Electronics,434.69,5.0,Pending,2026-03-02
1970,Electronics,80.13,4.0,Pending,2026-04-18
1971,Home,31.61,3.0,Delivered,2026-05-27
1972,Beauty,168.02,2.0,Delivered,2026-06-12
1973,Home,151.07,5.0,Cancelled,2026-06-03
1974,Clothing,84.94,5.0,Delivered,2026-06-19
1975,Clothing,55.33,3.0,Cancelled,2026-03-31
1976,Clothing,141.99,1.0,Delivered,2026-06-19
1977,Electronics,348.19,,Delivered,2026-04-09
1978,Clothing,73.0,1.0,Delivered,2026-04-17
1979,Electronics,1053.64,5.0,Delivered,2026-04-20
1980,Electronics,1018.22,5.0,Cancelled,2026-04-12
1981,Clothing,40.12,,Delivered,2026-06-06
1982,Home,405.27,2.0,Pending,2026-04-24
1983,Clothing,76.86,5.0,Delivered,2026-05-27
1984,Clothing,80.2,5.0,Delivered,2026-04-18
1985,Home,84.07,4.0,Delivered,2026-05-29
1986,Electronics,142.69,5.0,Delivered,2026-05-19
1987,Home,369.41,1.0,Cancelled,2026-04-26
1988,Electronics,620.93,4.0,Delivered,2026-06-19
1989,Clothing,73.97,5.0,Delivered,2026-05-16
1990,Beauty,148.61,5.0,Delivered,2026-03-15
1991,Home,387.45,2.0,Delivered,2026-03-27
1992,Home,96.28,5.0,Delivered,2026-05-07
1993,Clothing,97.38,4.0,Pending,2026-05-19
1994,Electronics,205.66,3.0,Delivered,2026-05-03
1995,Electronics,914.08,2.0,Delivered,2026-06-02
1996,Clothing,103.69,5.0,Delivered,2026-06-16
1997,Beauty,191.76,2.0,Cancelled,2026-03-30
1998,Clothing,24.31,3.0,Delivered,2026-04-05
1999,Beauty,20.84,3.0,Delivered,2026-05-06
2000,Electronics,374.52,5.0,Delivered,2026-05-25
